t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578210461,75,0.186570,0.000000,0.000000,0.000000,events/second
1578210464,75,0.185187,0.000000,0.000000,0.000000,events/second
1578210467,75,0.183827,0.000000,0.000000,0.000000,events/second
1578210470,75,0.182485,0.000000,0.000000,0.000000,events/second
1578210473,75,0.181161,0.000000,0.000000,0.000000,events/second
1578210476,75,0.179858,0.000000,0.000000,0.000000,events/second
1578210479,75,0.178572,0.000000,0.000000,0.000000,events/second
1578210482,75,0.177308,0.000000,0.000000,0.000000,events/second
1578210485,75,0.176059,0.000000,0.000000,0.000000,events/second
1578210488,75,0.174828,0.000000,0.000000,0.000000,events/second
1578210491,75,0.173614,0.000000,0.000000,0.000000,events/second
1578210494,75,0.172416,0.000000,0.000000,0.000000,events/second
1578210497,75,0.171236,0.000000,0.000000,0.000000,events/second
1578210500,75,0.170068,0.000000,0.000000,0.000000,events/second
1578210503,75,0.168921,0.000000,0.000000,0.000000,events/second
1578210506,75,0.167787,0.000000,0.000000,0.000000,events/second
1578210509,75,0.166668,0.000000,0.000000,0.000000,events/second
1578210512,75,0.165564,0.000000,0.000000,0.000000,events/second
1578210515,75,0.164475,0.000000,0.000000,0.000000,events/second
1578210518,75,0.163401,0.000000,0.000000,0.000000,events/second
1578210521,75,0.162341,0.000000,0.000000,0.000000,events/second
1578210524,75,0.161293,0.000000,0.000000,0.000000,events/second
1578210527,75,0.160258,0.000000,0.000000,0.000000,events/second
1578210530,75,0.159237,0.000000,0.000000,0.000000,events/second
1578210533,75,0.158229,0.000000,0.000000,0.000000,events/second
1578210536,75,0.157234,0.000000,0.000000,0.000000,events/second
1578210539,75,0.156252,0.000000,0.000000,0.000000,events/second
1578210542,75,0.155281,0.000000,0.000000,0.000000,events/second
1578210545,75,0.154323,0.000000,0.000000,0.000000,events/second
1578210548,75,0.153376,0.000000,0.000000,0.000000,events/second
1578210551,75,0.152441,0.000000,0.000000,0.000000,events/second
1578210554,75,0.151517,0.000000,0.000000,0.000000,events/second
1578210557,75,0.150605,0.000000,0.000000,0.000000,events/second
1578210560,75,0.149703,0.000000,0.000000,0.000000,events/second
1578210563,75,0.148810,0.000000,0.000000,0.000000,events/second
1578210566,75,0.147930,0.000000,0.000000,0.000000,events/second
1578210569,75,0.147060,0.000000,0.000000,0.000000,events/second
1578210572,75,0.146200,0.000000,0.000000,0.000000,events/second
1578210575,75,0.145350,0.000000,0.000000,0.000000,events/second
1578210578,75,0.144510,0.000000,0.000000,0.000000,events/second
1578210581,75,0.143680,0.000000,0.000000,0.000000,events/second
1578210584,75,0.142858,0.000000,0.000000,0.000000,events/second
1578210587,75,0.142046,0.000000,0.000000,0.000000,events/second
1578210590,75,0.141245,0.000000,0.000000,0.000000,events/second
1578210593,75,0.140450,0.000000,0.000000,0.000000,events/second
1578210596,75,0.139666,0.000000,0.000000,0.000000,events/second
1578210599,75,0.138890,0.000000,0.000000,0.000000,events/second
1578210602,75,0.138123,0.000000,0.000000,0.000000,events/second
1578210605,75,0.137364,0.000000,0.000000,0.000000,events/second
1578210608,75,0.136611,0.000000,0.000000,0.000000,events/second
1578210611,75,0.135871,0.000000,0.000000,0.000000,events/second
1578210614,75,0.135136,0.000000,0.000000,0.000000,events/second
1578210617,75,0.134410,0.000000,0.000000,0.000000,events/second
1578210620,75,0.133692,0.000000,0.000000,0.000000,events/second
1578210623,98,0.173753,0.000000,0.000000,0.000000,events/second
