t,value
1578162886,2
1578162889,2
1578162892,2
1578162895,2
1578162898,2
1578162901,2
1578162904,2
1578162907,2
1578162910,2
1578162913,2
1578162916,2
1578162919,2
1578162922,2
1578162925,2
1578162928,2
1578162931,2
1578162934,2
1578162937,2
1578162940,2
1578162943,2
1578162946,2
1578162949,2
1578162952,2
1578162955,2
1578162958,2
1578162961,2
1578162964,2
1578162967,2
1578162970,2
1578162973,2
1578162976,2
1578162979,2
1578162982,2
1578162985,2
1578162988,2
1578162991,2
1578162994,2
1578162997,2
1578163000,2
1578163003,2
1578163006,2
1578163009,2
1578163012,2
1578163015,2
1578163018,2
1578163021,2
1578163024,2
1578163027,2
1578163030,2
1578163033,2
1578163036,2
1578163039,2
1578163042,2
1578163045,2
1578163048,2
1578163051,2
1578163054,2
1578163057,2
1578163060,2
1578163063,2
1578163066,2
1578163069,2
1578163072,2
1578163075,2
1578163078,2
1578163081,2
1578163084,2
1578163087,2
1578163090,2
1578163093,2
1578163096,2
1578163099,2
1578163102,2
1578163105,2
1578163108,2
1578163111,2
1578163114,2
1578163117,2
1578163120,2
1578163123,2
1578163126,2
1578163129,2
1578163132,2
1578163135,2
1578163138,2
1578163141,2
1578163144,2
1578163147,2
1578163150,2
1578163153,2
1578163156,2
1578163159,2
1578163162,2
1578163165,2
1578163168,2
1578163171,2
1578163174,2
1578163177,2
1578163180,2
1578163183,2
1578163186,2
1578163189,2
1578163192,2
1578163195,2
1578163198,2
1578163201,2
1578163204,2
1578163207,2
1578163210,2
1578163213,2
1578163216,2
1578163219,2
1578163222,2
1578163225,2
1578163228,2
1578163231,2
1578163234,2
1578163237,2
1578163240,2
1578163243,2
1578163246,2
1578163249,2
1578163252,2
1578163255,2
1578163258,2
1578163261,2
1578163264,2
1578163267,2
1578163270,2
1578163273,2
1578163276,2
1578163279,2
1578163282,2
1578163285,2
1578163288,2
1578163291,2
1578163294,2
1578163297,2
1578163300,2
1578163303,2
1578163306,2
1578163309,2
1578163312,2
1578163315,2
1578163318,2
1578163321,2
1578163324,2
1578163327,2
1578163330,2
1578163333,2
1578163336,2
1578163339,2
1578163342,2
1578163345,2
1578163348,2
1578163351,2
1578163354,2
1578163357,2
1578163360,2
1578163363,2
1578163366,2
1578163369,2
1578163372,2
1578163375,2
1578163378,2
1578163381,2
1578163384,2
1578163387,2
1578163390,2
1578163393,2
1578163396,2
1578163399,2
1578163402,2
1578163405,2
1578163408,2
1578163411,2
1578163414,2
1578163417,2
1578163420,2
1578163423,2
1578163426,2
1578163429,2
1578163432,2
1578163435,2
1578163438,2
1578163441,2
1578163444,2
1578163447,2
1578163450,2
1578163453,2
1578163456,2
1578163459,2
1578163462,2
1578163465,2
1578163468,2
1578163471,2
1578163474,2
1578163477,2
1578163480,2
1578163483,2
1578163486,2
1578163489,2
1578163492,2
1578163495,2
1578163498,2
1578163501,2
1578163504,2
1578163507,2
1578163510,2
1578163513,2
1578163516,2
1578163519,2
1578163522,2
1578163525,2
1578163528,2
1578163531,2
1578163534,2
1578163537,2
1578163540,2
1578163543,2
1578163546,2
1578163549,2
1578163552,2
1578163555,2
1578163558,2
1578163561,2
1578163564,2
1578163567,2
1578163570,2
1578163573,2
1578163576,2
1578163579,2
1578163582,2
1578163585,2
1578163588,2
1578163591,2
1578163594,2
1578163597,2
1578163600,2
1578163603,2
1578163606,2
1578163609,2
1578163612,2
1578163615,2
1578163618,2
1578163621,2
1578163624,2
1578163627,2
1578163630,2
1578163633,2
1578163636,2
1578163639,2
1578163642,2
1578163645,2
1578163648,2
1578163651,2
1578163654,2
1578163657,2
1578163660,2
1578163663,2
1578163666,2
1578163669,2
1578163672,2
1578163675,2
1578163678,2
1578163681,2
1578163684,2
1578163687,2
1578163690,2
1578163693,2
1578163696,2
1578163699,2
1578163702,2
1578163705,2
1578163708,2
1578163711,2
1578163714,2
1578163717,2
1578163720,2
1578163723,2
1578163726,2
1578163729,2
1578163732,2
1578163735,2
1578163738,2
1578163741,2
1578163744,2
1578163747,2
1578163750,2
1578163753,2
1578163756,2
1578163759,2
1578163762,2
1578163765,2
1578163768,2
1578163771,2
1578163774,2
1578163777,2
1578163780,2
1578163783,2
1578163786,2
1578163789,2
1578163792,2
1578163795,2
1578163798,2
1578163801,2
1578163804,2
1578163807,2
1578163810,2
1578163813,2
1578163816,2
1578163819,2
1578163822,2
1578163825,2
1578163828,2
1578163831,2
1578163834,2
1578163837,2
1578163840,2
1578163843,2
1578163846,2
1578163849,2
1578163852,2
1578163855,2
1578163858,2
1578163861,2
1578163864,2
1578163867,2
1578163870,2
1578163873,2
1578163876,2
1578163879,2
1578163882,2
1578163885,2
1578163888,2
1578163891,2
1578163894,2
1578163897,2
1578163900,2
1578163903,2
1578163906,2
1578163909,2
1578163912,2
1578163915,2
1578163918,2
1578163921,2
1578163924,2
1578163927,2
1578163930,2
1578163933,2
1578163936,2
1578163939,2
1578163942,2
1578163945,2
1578163948,2
1578163951,2
1578163954,2
1578163957,2
1578163960,2
1578163963,2
1578163966,2
1578163969,2
1578163972,2
1578163975,2
1578163978,2
1578163981,2
1578163984,2
1578163987,2
1578163990,2
1578163993,2
1578163996,2
1578163999,2
1578164002,2
1578164005,2
1578164008,2
1578164011,2
1578164014,2
1578164017,2
1578164020,2
1578164023,2
1578164026,2
1578164029,2
1578164032,2
1578164035,2
1578164038,2
1578164041,2
1578164044,2
1578164047,2
1578164050,2
1578164053,2
1578164056,2
1578164059,2
1578164062,2
1578164065,2
1578164068,2
1578164071,2
1578164074,2
1578164077,2
1578164080,2
1578164083,2
1578164086,2
1578164089,2
1578164092,2
1578164095,2
1578164098,2
1578164101,2
1578164104,2
1578164107,2
1578164110,2
1578164113,2
1578164116,2
1578164119,2
1578164122,2
1578164125,2
1578164128,2
1578164131,2
1578164134,2
1578164137,2
1578164140,2
1578164143,2
1578164146,2
1578164149,2
1578164152,2
1578164155,2
1578164158,2
1578164161,2
1578164164,2
1578164167,2
1578164170,2
1578164173,2
1578164176,2
1578164179,2
1578164182,2
1578164185,2
1578164188,2
1578164191,2
1578164194,2
1578164197,2
1578164200,2
