t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578159211,786,0.786784,0.000000,0.000000,0.000000,events/second
1578159214,786,0.784428,0.000000,0.000000,0.000000,events/second
1578159217,786,0.782087,0.000000,0.000000,0.000000,events/second
1578159220,786,0.779758,0.000000,0.000000,0.000000,events/second
1578159223,786,0.777444,0.000000,0.000000,0.000000,events/second
1578159226,786,0.775145,0.000000,0.000000,0.000000,events/second
1578159229,786,0.772858,0.000000,0.000000,0.000000,events/second
1578159232,801,0.785291,0.000000,0.000000,0.000000,events/second
1578159235,801,0.782986,0.000000,0.000000,0.000000,events/second
1578159238,801,0.780694,0.000000,0.000000,0.000000,events/second
1578159241,801,0.778421,0.000000,0.000000,0.000000,events/second
1578159244,801,0.776160,0.000000,0.000000,0.000000,events/second
1578159247,801,0.773911,0.000000,0.000000,0.000000,events/second
1578159250,801,0.771671,0.000000,0.000000,0.000000,events/second
1578159253,801,0.769448,0.000000,0.000000,0.000000,events/second
1578159256,801,0.767236,0.000000,0.000000,0.000000,events/second
1578159259,801,0.765038,0.000000,0.000000,0.000000,events/second
1578159262,801,0.762853,0.000000,0.000000,0.000000,events/second
1578159265,801,0.760680,0.000000,0.000000,0.000000,events/second
1578159268,801,0.758518,0.000000,0.000000,0.000000,events/second
1578159271,801,0.756369,0.000000,0.000000,0.000000,events/second
1578159274,801,0.754231,0.000000,0.000000,0.000000,events/second
1578159277,801,0.752110,0.000000,0.000000,0.000000,events/second
1578159280,801,0.749995,0.000000,0.000000,0.000000,events/second
1578159283,801,0.747896,0.000000,0.000000,0.000000,events/second
1578159286,801,0.745807,0.000000,0.000000,0.000000,events/second
1578159289,801,0.743727,0.000000,0.000000,0.000000,events/second
1578159292,816,0.755554,0.000000,0.000000,0.000000,events/second
1578159295,816,0.753459,0.000000,0.000000,0.000000,events/second
1578159298,816,0.751378,0.000000,0.000000,0.000000,events/second
1578159301,816,0.749308,0.000000,0.000000,0.000000,events/second
1578159304,816,0.747251,0.000000,0.000000,0.000000,events/second
1578159307,816,0.745202,0.000000,0.000000,0.000000,events/second
1578159310,816,0.743165,0.000000,0.000000,0.000000,events/second
1578159313,816,0.741142,0.000000,0.000000,0.000000,events/second
1578159316,816,0.739128,0.000000,0.000000,0.000000,events/second
1578159319,816,0.737124,0.000000,0.000000,0.000000,events/second
1578159322,816,0.735133,0.000000,0.000000,0.000000,events/second
1578159325,816,0.733150,0.000000,0.000000,0.000000,events/second
1578159328,816,0.731181,0.000000,0.000000,0.000000,events/second
1578159331,816,0.729213,0.000000,0.000000,0.000000,events/second
1578159334,816,0.727269,0.000000,0.000000,0.000000,events/second
1578159337,816,0.725330,0.000000,0.000000,0.000000,events/second
1578159340,816,0.723400,0.000000,0.000000,0.000000,events/second
1578159343,816,0.721483,0.000000,0.000000,0.000000,events/second
1578159346,816,0.719575,0.000000,0.000000,0.000000,events/second
1578159349,816,0.717676,0.000000,0.000000,0.000000,events/second
1578159352,831,0.728944,0.000000,0.000000,0.000000,events/second
1578159355,831,0.727030,0.000000,0.000000,0.000000,events/second
1578159358,831,0.725129,0.000000,0.000000,0.000000,events/second
1578159361,831,0.723234,0.000000,0.000000,0.000000,events/second
1578159364,831,0.721351,0.000000,0.000000,0.000000,events/second
1578159367,831,0.719477,0.000000,0.000000,0.000000,events/second
1578159370,831,0.717614,0.000000,0.000000,0.000000,events/second
1578159373,831,0.715760,0.000000,0.000000,0.000000,events/second
1578159376,831,0.713915,0.000000,0.000000,0.000000,events/second
1578159379,831,0.712079,0.000000,0.000000,0.000000,events/second
1578159382,831,0.710252,0.000000,0.000000,0.000000,events/second
1578159385,831,0.708437,0.000000,0.000000,0.000000,events/second
1578159388,831,0.706630,0.000000,0.000000,0.000000,events/second
1578159391,831,0.704831,0.000000,0.000000,0.000000,events/second
1578159394,831,0.703044,0.000000,0.000000,0.000000,events/second
1578159397,831,0.701264,0.000000,0.000000,0.000000,events/second
1578159400,831,0.699492,0.000000,0.000000,0.000000,events/second
1578159403,831,0.697731,0.000000,0.000000,0.000000,events/second
1578159406,831,0.695976,0.000000,0.000000,0.000000,events/second
1578159409,1957,1.634913,0.000000,0.000000,0.000000,events/second
1578159412,1978,1.648328,0.000000,0.000000,0.000000,events/second
1578159415,1978,1.644216,0.000000,0.000000,0.000000,events/second
1578159418,1978,1.640124,0.000000,0.000000,0.000000,events/second
1578159421,1978,1.636058,0.000000,0.000000,0.000000,events/second
1578159424,1978,1.632008,0.000000,0.000000,0.000000,events/second
1578159427,1978,1.627977,0.000000,0.000000,0.000000,events/second
1578159430,2030,1.666663,0.000000,0.000000,0.000000,events/second
1578159433,2030,1.662566,0.000000,0.000000,0.000000,events/second
