t,value
1578161845,629749
1578161848,629749
1578161851,629749
1578161854,629749
1578161857,629749
1578161860,629749
1578161863,629749
1578161866,629749
1578161869,629749
1578161872,629749
1578161875,629749
1578161878,629749
1578161881,629749
1578161884,629749
1578161887,629749
1578161890,629749
1578161893,629749
1578161896,629749
1578161899,629749
1578161902,629749
1578161905,629749
1578161908,629749
1578161911,629749
1578161914,629749
1578161917,629749
1578161920,629749
1578161923,629749
1578161926,629749
1578161929,629749
1578161932,629749
1578161935,629749
1578161938,629749
1578161941,629749
1578161944,629749
1578161947,629749
1578161950,629749
1578161953,629749
1578161956,629749
1578161959,629749
1578161962,629749
1578161965,629749
1578161968,629749
1578161971,629749
1578161974,629749
1578161977,629749
1578161980,629749
1578161983,629749
1578161986,629749
1578161989,629749
1578161992,629749
1578161995,629749
1578161998,629749
1578162001,629749
1578162004,629749
1578162007,629749
1578162010,629749
1578162013,629749
1578162016,629749
1578162019,629749
1578162022,629749
1578162025,629749
1578162028,629749
1578162031,629749
1578162034,629749
1578162037,629749
1578162040,629749
1578162043,629749
1578162046,629749
1578162049,629749
1578162052,629749
1578162055,629749
1578162058,629749
1578162061,629749
1578162064,629749
1578162067,629749
1578162070,629749
1578162073,629749
1578162076,629749
1578162079,629749
1578162082,629749
1578162085,629749
1578162088,629749
1578162091,629749
1578162094,629749
1578162097,629749
1578162100,629749
1578162103,629749
1578162106,629749
1578162109,629749
1578162112,629749
1578162115,629749
1578162118,629749
1578162121,629749
1578162124,629749
1578162127,629749
1578162130,629749
1578162133,629749
1578162136,629749
1578162139,629749
1578162142,629749
1578162145,629749
1578162148,629749
1578162151,629749
1578162154,629749
1578162157,629749
1578162160,629749
1578162163,629749
1578162166,629749
1578162169,629749
1578162172,629749
1578162175,629749
1578162178,629749
1578162181,629749
1578162184,629749
1578162187,629749
1578162190,629749
1578162193,629749
1578162196,629749
1578162199,629749
1578162202,629749
1578162205,629749
1578162208,629749
1578162211,629749
1578162214,629749
1578162217,629749
1578162220,629749
1578162223,629749
1578162226,629749
1578162229,629749
1578162232,629749
1578162235,629749
1578162238,629749
1578162241,629749
1578162244,629749
1578162247,629749
1578162250,629749
1578162253,629749
1578162256,629749
1578162259,629749
1578162262,629749
1578162265,629749
1578162268,629749
1578162271,629749
1578162274,629749
1578162277,629749
1578162280,629749
1578162283,629749
1578162286,629749
1578162289,629749
1578162292,629749
1578162295,629749
1578162298,629749
1578162301,629749
1578162304,629749
1578162307,629749
1578162310,629749
1578162313,629749
1578162316,629749
1578162319,629749
1578162322,629749
1578162325,629749
1578162328,629749
1578162331,629749
1578162334,629749
1578162337,629749
1578162340,629749
1578162343,629749
1578162346,629749
1578162349,629749
1578162352,629749
1578162355,629749
1578162358,629749
1578162361,629749
1578162364,629749
1578162367,629749
1578162370,629749
1578162373,629749
1578162376,629749
1578162379,629749
1578162382,629749
1578162385,629749
1578162388,629749
1578162391,629749
1578162394,629749
1578162397,629749
1578162400,629749
1578162403,629749
1578162406,629749
1578162409,629749
1578162412,629749
1578162415,629749
1578162418,629749
1578162421,629749
1578162424,629749
1578162427,629749
1578162430,629749
1578162433,629749
1578162436,629749
1578162439,629749
1578162442,629749
1578162445,629749
1578162448,629749
1578162451,629749
1578162454,629749
1578162457,629749
1578162460,629749
1578162463,629749
1578162466,629749
1578162469,629749
1578162472,629749
1578162475,629749
1578162478,629749
1578162481,629749
1578162484,629749
1578162487,629749
1578162490,629749
1578162493,629749
1578162496,629749
1578162499,629749
1578162502,629749
1578162505,629749
1578162508,629749
1578162511,629749
1578162514,629749
1578162517,629749
1578162520,629749
1578162523,629749
1578162526,629749
1578162529,629749
1578162532,629749
1578162535,629749
1578162538,629749
1578162541,629749
1578162544,629749
1578162547,629749
1578162550,629749
1578162553,629749
1578162556,629749
1578162559,629749
1578162562,629749
1578162565,629749
1578162568,629749
1578162571,629749
1578162574,629749
1578162577,629749
1578162580,629749
1578162583,629749
1578162586,629749
1578162589,629749
1578162592,629749
1578162595,629749
1578162598,629749
1578162601,629749
1578162604,629749
1578162607,629749
1578162610,629749
1578162613,629749
1578162616,629749
1578162619,629749
1578162622,629749
1578162625,629749
1578162628,629749
1578162631,629749
1578162634,629749
1578162637,629749
1578162640,629749
1578162643,629749
1578162646,629749
1578162649,629749
1578162652,629749
1578162655,629749
1578162658,629749
1578162661,629749
1578162664,629749
1578162667,629749
1578162670,629749
1578162673,629749
1578162676,629749
1578162679,629749
1578162682,629749
1578162685,629749
1578162688,629749
1578162691,629749
1578162694,629749
1578162697,629749
1578162700,629749
1578162703,629749
1578162706,629749
1578162709,629749
1578162712,629749
1578162715,629749
1578162718,629749
1578162721,629749
1578162724,629749
1578162727,629749
1578162730,629749
1578162733,629749
1578162736,629749
1578162739,629749
1578162742,629749
1578162745,629749
1578162748,629749
1578162751,629749
1578162754,629749
1578162757,629749
1578162760,629749
1578162763,629749
1578162766,629749
1578162769,629749
1578162772,629749
1578162775,629749
1578162778,629749
1578162781,629749
1578162784,629749
1578162787,629749
1578162790,629749
1578162793,629749
1578162796,629749
1578162799,629749
1578162802,629749
1578162805,629749
1578162808,629749
1578162811,629749
1578162814,629749
1578162817,629749
1578162820,629749
1578162823,629749
1578162826,629749
1578162829,629749
1578162832,629749
1578162835,629749
1578162838,629749
1578162841,629749
1578162844,629749
1578162847,629749
1578162850,629749
1578162853,629749
1578162856,629749
1578162859,629749
1578162862,629749
1578162865,629749
1578162868,629749
1578162871,629749
1578162874,629749
1578162877,629749
1578162880,629749
1578162883,629749
1578162886,629749
1578162889,629749
1578162892,629749
1578162895,629749
1578162898,629749
1578162901,629749
1578162904,629749
1578162907,629749
1578162910,629749
1578162913,629749
1578162916,629749
1578162919,629749
1578162922,629749
1578162925,629749
1578162928,629749
1578162931,629749
1578162934,629749
1578162937,629749
1578162940,629749
1578162943,629749
1578162946,629749
1578162949,629749
1578162952,629749
1578162955,629749
1578162958,629749
1578162961,629749
1578162964,629749
1578162967,629749
1578162970,629749
1578162973,629749
1578162976,629749
1578162979,629749
1578162982,629749
1578162985,629749
1578162988,629749
1578162991,629749
1578162994,629749
1578162997,629749
1578163000,629749
1578163003,629749
1578163006,629749
1578163009,629749
1578163012,629749
1578163015,629749
1578163018,629749
1578163021,629749
1578163024,629749
1578163027,629749
1578163030,629749
1578163033,629749
1578163036,629749
1578163039,629749
1578163042,629749
1578163045,629749
1578163048,629749
1578163051,629749
1578163054,629749
1578163057,629749
1578163060,629749
1578163063,629749
1578163066,629749
1578163069,629749
1578163072,629749
1578163075,629749
1578163078,629749
1578163081,629749
1578163084,629749
1578163087,629749
1578163090,629749
1578163093,629749
1578163096,629749
1578163099,629749
1578163102,629749
1578163105,629749
1578163108,629749
1578163111,629749
1578163114,629749
1578163117,629749
1578163120,629749
1578163123,629749
1578163126,629749
1578163129,629749
1578163132,629749
1578163135,629749
1578163138,629749
1578163141,629749
1578163144,629749
1578163147,629749
1578163150,629749
1578163153,629749
1578163156,629749
1578163159,629749
1578163162,629749
1578163165,629749
1578163168,629749
1578163171,629749
1578163174,629749
1578163177,629749
1578163180,629749
1578163183,629749
1578163186,629749
1578163189,629749
1578163192,629749
